Step,Free,Echo,CPMG,UDD
2331,-0.009530694507238627,-0.009530694507238627,0.0022532237673622032,0.010068678540876006
2332,-0.009731428348913362,-0.009731428348913362,0.0042746823791231,0.008099935956172153
2333,-0.00987550743503663,-0.00987550743503663,0.0063361345895808965,0.00608234981435519
2334,-0.00994009494948846,-0.00994009494948846,0.008416336235387385,0.004057105115893592
2335,-0.009938457736868177,-0.009938457736868177,0.010484321777029825,0.0020923758247644317
2336,-0.009879586729816094,-0.009879586729816094,0.012496115175412213,0.00010576984522783306
2337,-0.009793582292954814,-0.009793582292954814,0.014456593328395204,-0.001813057704425539
2338,-0.009654969765276324,-0.009654969765276324,0.016328745989078686,-0.003631416245745907
2339,-0.009497629156701598,-0.009497629156701598,0.01814440793211231,-0.005363297292756762
2340,-0.009262452770143212,-0.009262452770143212,0.01985888472630699,-0.00696650281255276
2341,-0.009046947671208021,-0.009046947671208021,0.021462099444339834,-0.008446007752756085
2342,-0.008844755702666945,-0.008844755702666945,0.02298021764369767,-0.00975655532918378
2343,-0.008652421381671282,-0.008652421381671282,0.024366924507491453,-0.010896635312409392
2344,-0.008464566850963152,-0.008464566850963152,0.02569119857554699,-0.011797347075799663
2345,-0.008263580998005737,-0.008263580998005737,0.026901614535578235,-0.01253754325806582
2346,-0.008163192322321372,-0.008163192322321372,0.02799551757507584,-0.01304293052700541
2347,-0.00811716157491281,-0.00811716157491281,0.02894857780421209,-0.013354012017865277
2348,-0.008102532859663258,-0.008102532859663258,0.029759234989364287,-0.013476968591181126
2349,-0.008215771027770095,-0.008215771027770095,0.030441535837070866,-0.013347239202596228
2350,-0.008377966403205747,-0.008377966403205747,0.031008949040682375,-0.0130004130800622
2351,-0.00868120170468432,-0.00868120170468432,0.03146529306217978,-0.01244914838302407
2352,-0.009092175629031257,-0.009092175629031257,0.03179163132380352,-0.011662252491244226
2353,-0.009604160021251864,-0.009604160021251864,0.0320140076849909,-0.010669670670148745
2354,-0.010226729420021157,-0.010226729420021157,0.032164661115653796,-0.009467658830209951
2355,-0.010905889960133381,-0.010905889960133381,0.032264047738010164,-0.008174857194294666
2356,-0.011701503763525729,-0.011701503763525729,0.03224887181736156,-0.006727180146076176
2357,-0.012630773837980459,-0.012630773837980459,0.03218047538842667,-0.005195009046696736
2358,-0.013672631578406903,-0.013672631578406903,0.032074468469822905,-0.0036003887253367316
2359,-0.014849650626647759,-0.014849650626647759,0.03190759834005352,-0.0019099934101060505
2360,-0.016142191388481105,-0.016142191388481105,0.03169291698841437,-0.00016307359015652344
2361,-0.017503804058117023,-0.017503804058117023,0.03146014125638808,0.001595773217585812
2362,-0.018948214471345644,-0.018948214471345644,0.03120525408075255,0.003316876435017976
2363,-0.020435898424612516,-0.020435898424612516,0.030875307884488477,0.005038117788499203
2364,-0.02198866244828684,-0.02198866244828684,0.030522047731946188,0.006669109707584786
2365,-0.023546378260283014,-0.023546378260283014,0.0300859672228742,0.008209685838580325
2366,-0.025122919456371667,-0.025122919456371667,0.029563710088877926,0.00961187266314246
2367,-0.026675559957004394,-0.026675559957004394,0.028991510148487894,0.01083976173317492
2368,-0.028168132382615518,-0.028168132382615518,0.02833717667578025,0.011911104301451763
2369,-0.029551140527331765,-0.029551140527331765,0.027625937756440292,0.01274947302417215
2370,-0.03088995362114732,-0.03088995362114732,0.026855367918433157,0.013360144500767595
2371,-0.03213305662436048,-0.03213305662436048,0.025980273080437506,0.013804977619183
2372,-0.033204773437730505,-0.033204773437730505,0.02504579341265459,0.014031880542303567
2373,-0.03411918661781249,-0.03411918661781249,0.024011318524231648,0.014014808979233346
2374,-0.03486557900177368,-0.03486557900177368,0.022873929848482025,0.013813706516034028
2375,-0.03541595656636341,-0.03541595656636341,0.02169772674780906,0.013361385299480668
2376,-0.03578090125879557,-0.03578090125879557,0.020412775986782507,0.0126955021427645
2377,-0.03593027138026357,-0.03593027138026357,0.01896612997385035,0.011840351182267042
2378,-0.03590563121840282,-0.03590563121840282,0.017408410253739126,0.010783548753196063
2379,-0.03560675589948116,-0.03560675589948116,0.015738371758071093,0.009492161011382174
2380,-0.035084330703506215,-0.035084330703506215,0.013951521535394903,0.008036924250901592
2381,-0.03436734265668274,-0.03436734265668274,0.012042392547096359,0.0064350399170946485
2382,-0.03345136942529702,-0.03345136942529702,0.010011831067962678,0.0047087059840350744
2383,-0.03225694540724713,-0.03225694540724713,0.007920061604574686,0.002873378071398556
2384,-0.030849240108913524,-0.030849240108913524,0.005727947735541232,0.0009967470658386413
2385,-0.029314314132256603,-0.029314314132256603,0.0034491771335424613,-0.0009699389255483997
2386,-0.027612343029506655,-0.027612343029506655,0.0010807023293013121,-0.002984729246567028
2387,-0.02580513045184915,-0.02580513045184915,-0.0013623452923330107,-0.004975281005023806
2388,-0.02386216981410235,-0.02386216981410235,-0.003798607126269145,-0.006969392423160464
2389,-0.021862698707675505,-0.021862698707675505,-0.006261352612474088,-0.0089587347764048
2390,-0.01974265959106942,-0.01974265959106942,-0.008717909361389256,-0.010840986227345004
2391,-0.017542658466802096,-0.017542658466802096,-0.011161441586980911,-0.012623803184588346
2392,-0.01534975084271513,-0.01534975084271513,-0.013580859433487188,-0.014308700569790396
2393,-0.013204319272706636,-0.013204319272706636,-0.0159120785260386,-0.01589724191967475
2394,-0.011069310607560197,-0.011069310607560197,-0.018188384242691442,-0.017324977701678998
2395,-0.00901540763736596,-0.00901540763736596,-0.020351999144194836,-0.018562572939512564
2396,-0.0070634141209761055,-0.0070634141209761055,-0.022405615797245003,-0.019659311331076595
2397,-0.00524789719289328,-0.00524789719289328,-0.024317670240746436,-0.020612282918792232
2398,-0.0035515149778643576,-0.0035515149778643576,-0.026084157301370408,-0.02139596984442488
2399,-0.002007510115018402,-0.002007510115018402,-0.027705113399064032,-0.022016962407202897
2400,-0.000671802976078311,-0.000671802976078311,-0.029114882525689563,-0.02249564067583561
2401,0.00046932267803438064,0.00046932267803438064,-0.03032661621590122,-0.022782281888855997
2402,0.0014018121085090521,0.0014018121085090521,-0.031340115477359286,-0.022885558361059922
2403,0.002084219025700662,0.002084219025700662,-0.0321296986745718,-0.02284465041908631
2404,0.0025818676851832693,0.0025818676851832693,-0.03270374137027298,-0.022640051044480306
2405,0.002839586154005275,0.002839586154005275,-0.033063344081779716,-0.022253069420592183
2406,0.0028672141709785064,0.0028672141709785064,-0.033175020742829575,-0.021721774968850475
2407,0.0027036253682300106,0.0027036253682300106,-0.033068738356316164,-0.02105539244508172
2408,0.0023513852764614606,0.0023513852764614606,-0.03276618798755464,-0.020281244075967056
2409,0.001847169592730289,0.001847169592730289,-0.03220470928318408,-0.019381933358349746
2410,0.001139680405379714,0.001139680405379714,-0.031441897693966755,-0.01835626579736313
2411,0.00025040226306908766,0.00025040226306908766,-0.030494833792728406,-0.017218527604556704
2412,-0.0008142247953089452,-0.0008142247953089452,-0.02938115351363045,-0.016015920598609058
2413,-0.0019738490347729182,-0.0019738490347729182,-0.028091545339472716,-0.014749141160040702
2414,-0.0032940927704798815,-0.0032940927704798815,-0.026695141867076225,-0.013335456599915549
2415,-0.004664887756523921,-0.004664887756523921,-0.02516519647552515,-0.011838538374065097
2416,-0.006131017751669379,-0.006131017751669379,-0.02347577184760332,-0.010316048536814379
2417,-0.0076203000354029184,-0.0076203000354029184,-0.0216814233086968,-0.008724046798489503
2418,-0.00915393980762249,-0.00915393980762249,-0.019875284702751583,-0.007111353490962364
2419,-0.010700833523700829,-0.010700833523700829,-0.0180271916477671,-0.005443537405977393
2420,-0.012258238227132755,-0.012258238227132755,-0.01610766114704154,-0.0038089186674749947
2421,-0.013777594070603371,-0.013777594070603371,-0.014146036983779989,-0.0021438679168316794
2422,-0.01526790381680124,-0.01526790381680124,-0.012122171666547856,-0.0005145293785348581
2423,-0.016688934066349966,-0.016688934066349966,-0.01014793465300383,0.0011375893074245837
2424,-0.017946819492582648,-0.017946819492582648,-0.008186605513797147,0.0027770595081697087
2425,-0.01912098741326008,-0.01912098741326008,-0.0063061853603384056,0.004351883997809587
2426,-0.020157339779919625,-0.020157339779919625,-0.004443086255789546,0.005864385519794651
2427,-0.021036481288674965,-0.021036481288674965,-0.002620757836363184,0.007342237138819938
2428,-0.02173160772259599,-0.02173160772259599,-0.0008492221938038735,0.008755850895751208
2429,-0.022303795420270403,-0.022303795420270403,0.0008310823262547759,0.010114339143593807
2430,-0.022715002706201286,-0.022715002706201286,0.002417217601152437,0.011470432369079393
2431,-0.022981560913416105,-0.022981560913416105,0.003954398064088834,0.012729929811872978
2432,-0.023081888155619353,-0.023081888155619353,0.005377232936142615,0.013918984690491498
2433,-0.023063933051315603,-0.023063933051315603,0.006709119509820299,0.01501516929510022
2434,-0.02290017919618547,-0.02290017919618547,0.007907420237153268,0.015974163413595855
2435,-0.022541114564136756,-0.022541114564136756,0.009000318740507336,0.016874047014395547
2436,-0.022066346958931178,-0.022066346958931178,0.009987436869785161,0.017646406154002342
2437,-0.021404822075447624,-0.021404822075447624,0.010848677821758041,0.01828889155770652
2438,-0.020632423458016844,-0.020632423458016844,0.01163017882010895,0.01878533617556794
2439,-0.019706855738243944,-0.019706855738243944,0.01232031010471974,0.019117957988870317
2440,-0.018719091664617035,-0.018719091664617035,0.012858191718949185,0.019338549751219562
2441,-0.01762303663191422,-0.01762303663191422,0.013255172204055211,0.019449142492085767
2442,-0.016428013741284785,-0.016428013741284785,0.013507923321811176,0.019390153725141062
2443,-0.015180833319986282,-0.015180833319986282,0.013658818491510488,0.019177854036731085
2444,-0.013891042227158307,-0.013891042227158307,0.013697367127164599,0.01878391560514545
2445,-0.012539821806016038,-0.012539821806016038,0.0136879638656529,0.018200527592933797
2446,-0.011151891819677937,-0.011151891819677937,0.013584398859185198,0.017471935823488965
2447,-0.009791710923909638,-0.009791710923909638,0.013367267431494977,0.016572176500110745
2448,-0.008404383721500992,-0.008404383721500992,0.013087775932290014,0.015480275791417189
2449,-0.0070226865863315556,-0.0070226865863315556,0.012714801171975317,0.014232401199059936
2450,-0.005631425741034903,-0.005631425741034903,0.012175360604861785,0.012793118992333423
2451,-0.004275140400716331,-0.004275140400716331,0.011558275718878288,0.011245754864652305
2452,-0.0029592144887813864,-0.0029592144887813864,0.010858472440248595,0.009611467317412895
2453,-0.0016818101486443541,-0.0016818101486443541,0.010035542853406848,0.007868356928095776
2454,-0.0004981872136993975,-0.0004981872136993975,0.009114874647935605,0.0060328609759059655
2455,0.0005932506892221899,0.0005932506892221899,0.008127000227451461,0.0040654110157233025
2456,0.0016283900650827725,0.0016283900650827725,0.007127273160633689,0.0020367656380581335
2457,0.0025477137375564222,0.0025477137375564222,0.006076323705475279,-0.000028675251130174218
2458,0.0033869010639516733,0.0033869010639516733,0.004983430863369744,-0.0020800873533540314
2459,0.004160544079211666,0.004160544079211666,0.0038845054859229042,-0.004195872310736794
2460,0.004842303213210336,0.004842303213210336,0.00274334416294092,-0.00633971786415508
2461,0.0054281330889659925,0.0054281330889659925,0.0015744370329107654,-0.00849586345757154
2462,0.0059258732450808965,0.0059258732450808965,0.0003946401195343956,-0.010628399354946954
2463,0.006298609693269079,0.006298609693269079,-0.0007785897878286274,-0.012702279174399344
2464,0.006546717325264089,0.006546717325264089,-0.001903384985853096,-0.014720353360342173
2465,0.006738307037365986,0.006738307037365986,-0.003008919007760557,-0.016670064034580236
2466,0.0067970059392247735,0.0067970059392247735,-0.004052712127256538,-0.01855397459576776
2467,0.006725892896588114,0.006725892896588114,-0.005121428004811017,-0.020348430445641077
2468,0.006564317098009104,0.006564317098009104,-0.006129364136804562,-0.02204554402535019
2469,0.006337492383557341,0.006337492383557341,-0.007010961107293002,-0.02366771283901397
2470,0.006010174120790714,0.006010174120790714,-0.007804241542946926,-0.025198551594847494
2471,0.0055804268293478355,0.0055804268293478355,-0.008537651825858493,-0.026638249020762332
2472,0.005055140455251598,0.005055140455251598,-0.009216370851363327,-0.02798009834854349
2473,0.004423826344669024,0.004423826344669024,-0.009803518647833269,-0.029240197845551864
2474,0.003740529743194813,0.003740529743194813,-0.010312371041571615,-0.030342719894514664
2475,0.003026914753469871,0.003026914753469871,-0.01075260039371211,-0.03132871115601078
2476,0.0022343954112747726,0.0022343954112747726,-0.011141356605638333,-0.03215652539413285
2477,0.0014057149900842223,0.0014057149900842223,-0.011468654040544861,-0.032891770370669815
2478,0.0006057104705613803,0.0006057104705613803,-0.011751172079069446,-0.03350716107542418
2479,-0.0002853686657510721,-0.0002853686657510721,-0.011966884586658311,-0.03403146798193083
2480,-0.0012319715615230092,-0.0012319715615230092,-0.012207756457741267,-0.03444620888347533
2481,-0.0021553743417138892,-0.0021553743417138892,-0.012421869643851636,-0.03471984861398464
2482,-0.003107254898972899,-0.003107254898972899,-0.012660852563497632,-0.03487839139703006
2483,-0.004062471651574576,-0.004062471651574576,-0.012879744406185696,-0.03490506827530805
2484,-0.00504035759137497,-0.00504035759137497,-0.01316003835564937,-0.03485217210944918
2485,-0.005946608943305478,-0.005946608943305478,-0.013462770537016224,-0.03468846868956563
2486,-0.0068457440570277245,-0.0068457440570277245,-0.013833287037914975,-0.03442748394457167
2487,-0.007745887966371407,-0.007745887966371407,-0.014246433617893682,-0.03405201589165895
2488,-0.008629321486663129,-0.008629321486663129,-0.014751384383035315,-0.03357020884761221
2489,-0.009443293032614972,-0.009443293032614972,-0.015353977724965193,-0.03291398300265115
2490,-0.010208950868968406,-0.010208950868968406,-0.016095884588396187,-0.03216859753769085
2491,-0.010899483730511318,-0.010899483730511318,-0.016892098126472462,-0.03127803935953427
2492,-0.011463060769092369,-0.011463060769092369,-0.017779026386981648,-0.03021280860079426
2493,-0.012016387509625847,-0.012016387509625847,-0.018853593876294858,-0.02904380456730997
2494,-0.012502534103396577,-0.012502534103396577,-0.02003053715848268,-0.02776582997868062
2495,-0.012865936713716823,-0.012865936713716823,-0.021285860395533616,-0.026350364513780877
2496,-0.013107118328727367,-0.013107118328727367,-0.022648643105328294,-0.024759505176470447
2497,-0.013255427323551028,-0.013255427323551028,-0.024021946355421483,-0.023081876738409578
2498,-0.013343713277291029,-0.013343713277291029,-0.025471315043606134,-0.021285340936759715
2499,-0.013300714473177586,-0.013300714473177586,-0.026925233899610854,-0.019362762464943895
2500,-0.013123246598487535,-0.013123246598487535,-0.025471527462225446,-0.021295829408943822
2501,-0.012864688800783007,-0.012864688800783007,-0.024073797477001967,-0.02310814528258183
2502,-0.012516475012482898,-0.012516475012482898,-0.022703178707691903,-0.024772833561192045
2503,-0.012067479680239492,-0.012067479680239492,-0.021433444363410523,-0.026334381134298944
2504,-0.011525313501031689,-0.011525313501031689,-0.02017885421187133,-0.027755905245541654
2505,-0.010916577384670232,-0.010916577384670232,-0.019049803256947783,-0.02902087077019119
2506,-0.010175170331690414,-0.010175170331690414,-0.017997517860472538,-0.030150979135153293
2507,-0.009397145267586223,-0.009397145267586223,-0.017094043000537882,-0.031162934169236368
2508,-0.008544873027410773,-0.008544873027410773,-0.01629663955752893,-0.03206177996703332
2509,-0.0076033222531876445,-0.0076033222531876445,-0.015579402909777306,-0.03282225937919994
2510,-0.006643195326318238,-0.006643195326318238,-0.014952519921846558,-0.03349795922740067
2511,-0.00560339091622448,-0.00560339091622448,-0.014456918502233301,-0.03403249772526522
2512,-0.004530072755579459,-0.004530072755579459,-0.014086723830949093,-0.034424375773413424
2513,-0.003437576066448263,-0.003437576066448263,-0.01375782522147056,-0.03466831401378721
2514,-0.0023214896903480265,-0.0023214896903480265,-0.013466075567443173,-0.03481384946266393
2515,-0.0011356698243743164,-0.0011356698243743164,-0.013212919557081463,-0.034833255182166914
2516,0.00008019995943401881,0.00008019995943401881,-0.01301725132613205,-0.03477809968495696
2517,0.0013761378936902862,0.0013761378936902862,-0.012830417228904788,-0.03458776774811733
2518,0.00265492746799784,0.00265492746799784,-0.012631192986037924,-0.03427582326857891
2519,0.0039426325879050985,0.0039426325879050985,-0.012377579950484762,-0.033818835685600505
2520,0.005295447951277539,0.005295447951277539,-0.012093263761339035,-0.03329121188088019
2521,0.00664895425808266,0.00664895425808266,-0.01175352799808542,-0.03268955801039319
2522,0.008015800057155124,0.008015800057155124,-0.011351102693534858,-0.031983537780313445
2523,0.009366808967988369,0.009366808967988369,-0.010920987852545933,-0.031110864736817442
2524,0.010745853115112456,0.010745853115112456,-0.010428462322009478,-0.030125093710356016
2525,0.012160859371732183,0.012160859371732183,-0.009867536718863408,-0.028995351703402655
2526,0.01359126747969764,0.01359126747969764,-0.009204650867385976,-0.027758425809144442
2527,0.015019470505223054,0.015019470505223054,-0.008446714077190758,-0.026457868368552833
2528,0.016494177833509135,0.016494177833509135,-0.007643726516499824,-0.024998111970657256
2529,0.01799695937104091,0.01799695937104091,-0.0067536362644759545,-0.02343523792024212
2530,0.019494487942333737,0.019494487942333737,-0.00582043228963639,-0.021753631259194606
2531,0.02097799136401419,0.02097799136401419,-0.004815122731894195,-0.020024703375042058
2532,0.02242310168904185,0.02242310168904185,-0.0037157217830291723,-0.018219731813476883
2533,0.023885659418598805,0.023885659418598805,-0.0025857833565086155,-0.016318306227906077
2534,0.025340205646868064,0.025340205646868064,-0.0014190302510286,-0.014288422282568145
2535,0.026794673501252936,0.026794673501252936,-0.0002528283325880913,-0.012205234091813573
2536,0.02826510461970828,0.02826510461970828,0.0009219814762725172,-0.01009179433442858
2537,0.029708977361908088,0.029708977361908088,0.0021095046868146953,-0.00798016404381362
2538,0.031098645867246137,0.031098645867246137,0.003296152068857781,-0.005829774235016512
2539,0.03247805955322367,0.03247805955322367,0.004466983031293315,-0.0037338434994821446
2540,0.03381292125999384,0.03381292125999384,0.005596339438636971,-0.001689166957008771
2541,0.03511400017567857,0.03511400017567857,0.006694116570912108,0.0003831498747259303
2542,0.03635790745034943,0.03635790745034943,0.007792588294902835,0.002475160607223689
2543,0.037559388203097364,0.037559388203097364,0.00887743730780018,0.004492279976653137
2544,0.03868458981281487,0.03868458981281487,0.009870019686434361,0.006433323239902684
2545,0.03968322342300952,0.03968322342300952,0.010803168172366309,0.008246406837098989
2546,0.04065983647996859,0.04065983647996859,0.011647269787296011,0.009982270157655493
2547,0.0414714215239338,0.0414714215239338,0.012403652100840169,0.011653045570823594
2548,0.04220745833982359,0.04220745833982359,0.013014549008616252,0.013200238651658697
2549,0.042819172076322506,0.042819172076322506,0.013572190541497865,0.014547552251311479
2550,0.04329481676362581,0.04329481676362581,0.01405190020758685,0.015749876242326863
2551,0.04366723274361669,0.04366723274361669,0.014397208355711366,0.016786571947951922
2552,0.04387117612717786,0.04387117612717786,0.014633103880364092,0.017653797343213325
2553,0.04389841122087502,0.04389841122087502,0.014771054998797365,0.018400591672303308
2554,0.04374048787871482,0.04374048787871482,0.014798757347163667,0.018987137402803847
2555,0.04343272705584241,0.04343272705584241,0.014639614054686518,0.019362472078099147
2556,0.0429894656391923,0.0429894656391923,0.014392659240295674,0.019614294395682557
2557,0.04239171313095396,0.04239171313095396,0.014037187405028293,0.019625799101142795
2558,0.041614844920978424,0.041614844920978424,0.013543264925908948,0.019531569020654293
2559,0.040679972178461664,0.040679972178461664,0.013004937186394103,0.019309756365784192
2560,0.039618436933413416,0.039618436933413416,0.012309042684259015,0.01895754130121638
2561,0.03840115568932791,0.03840115568932791,0.011488799965421546,0.01844321332407932
2562,0.03709708254058686,0.03709708254058686,0.010581533888171532,0.017773636157590814
2563,0.035646503127305454,0.035646503127305454,0.009629729248620062,0.016946228769433237
2564,0.03402593740202809,0.03402593740202809,0.008585007843464186,0.015994277517071286
2565,0.03235270170273934,0.03235270170273934,0.007376958934464583,0.014921151847437194
2566,0.030627524812476555,0.030627524812476555,0.006020855480447521,0.013742457176212154
2567,0.028789380689257564,0.028789380689257564,0.004568643221583002,0.012440580149287577
2568,0.026911320826344547,0.026911320826344547,0.003072941528093106,0.01108712739912678
2569,0.02501138837227743,0.02501138837227743,0.0014603031419136538,0.009665731581607915
2570,0.023069422543594162,0.023069422543594162,-0.00019404528000186794,0.008173093779789562
2571,0.021088469033476182,0.021088469033476182,-0.0019526042762960214,0.006633673278790576
2572,0.019131406766721423,0.019131406766721423,-0.0037928318388427717,0.005033780682936843
2573,0.01720121810790977,0.01720121810790977,-0.005702376497305076,0.0034058703719393045
2574,0.015344529962354834,0.015344529962354834,-0.00763010881462073,0.0017575156926745877
2575,0.013513068661947595,0.013513068661947595,-0.009568806390811545,0.000027063378095711242
2576,0.011735853852097085,0.011735853852097085,-0.01150006028219773,-0.0016896012226329234
2577,0.010068695188821284,0.010068695188821284,-0.013463214589625643,-0.0034086407338602544
2578,0.00849322411253212,0.00849322411253212,-0.015453922352756295,-0.005095642345698898
2579,0.007005932267683419,0.007005932267683419,-0.017413026854523908,-0.006721094995983428
2580,0.005653433368310885,0.005653433368310885,-0.019307143316813758,-0.008362738510167552
2581,0.0044249432881253185,0.0044249432881253185,-0.021165898387564403,-0.009937347457306296
2582,0.0032938496475220596,0.0032938496475220596,-0.022902001174081775,-0.011487567742657936
2583,0.0022931902830054694,0.0022931902830054694,-0.0245989034816454,-0.012968611934872441
2584,0.0013360930274447446,0.0013360930274447446,-0.026230616963960618,-0.014405693836078617
2585,0.000545762313725167,0.000545762313725167,-0.027689550558284745,-0.015781847618393623
2586,-0.00014071300070844472,-0.00014071300070844472,-0.029003817057264108,-0.01707603865931184
2587,-0.0006961866111050892,-0.0006961866111050892,-0.030153391621807798,-0.018236742682338554
2588,-0.0011800586084184266,-0.0011800586084184266,-0.031162952180091366,-0.01930743188705222
2589,-0.0015997765262678882,-0.0015997765262678882,-0.03195805775263677,-0.020235758501486012
2590,-0.0019115268941387144,-0.0019115268941387144,-0.0325869003669546,-0.021059474089938985
2591,-0.0021429881481953394,-0.0021429881481953394,-0.03301330917437288,-0.021735099165269077
2592,-0.0023108262853427943,-0.0023108262853427943,-0.03319579369227394,-0.022266293015150488
2593,-0.00248951503023255,-0.00248951503023255,-0.03316040230426191,-0.022618356712968725
2594,-0.0026146873525559854,-0.0026146873525559854,-0.03293688342233183,-0.022814592710965777
2595,-0.0027087043467584346,-0.0027087043467584346,-0.03246120739360963,-0.022833964645217773
2596,-0.0028119854836958355,-0.0028119854836958355,-0.031748037614115925,-0.022740316851111053
2597,-0.002884884202347359,-0.002884884202347359,-0.030851690059683304,-0.022442357935099133
2598,-0.0029642482079030074,-0.0029642482079030074,-0.02977789053366701,-0.02195012011547078
2599,-0.0030703399139411012,-0.0030703399139411012,-0.028482197524168563,-0.02131125159739691
2600,-0.0031696686232584037,-0.0031696686232584037,-0.027025187518253176,-0.020528940687013275
2601,-0.0032917934907830252,-0.0032917934907830252,-0.025360036478833444,-0.01954354732274789
2602,-0.003519730583326565,-0.003519730583326565,-0.023559980659287,-0.018420072143007823
2603,-0.003820345442945362,-0.003820345442945362,-0.02159252124876283,-0.017152170824213584
2604,-0.004206571566028662,-0.004206571566028662,-0.019469933626677524,-0.015770078012248317
2605,-0.004634005794885108,-0.004634005794885108,-0.017273713697279824,-0.014246887166047538
2606,-0.005104426001139709,-0.005104426001139709,-0.014986721195912637,-0.012600753526024426
2607,-0.005658963204154421,-0.005658963204154421,-0.012609329592679092,-0.010841709804066861
2608,-0.006268131717609199,-0.006268131717609199,-0.010180357713576003,-0.009010911918354804
2609,-0.00698183837496148,-0.00698183837496148,-0.007738476329247723,-0.00715258684132945
2610,-0.007763436910695409,-0.007763436910695409,-0.005290028128148753,-0.005255243801522205
2611,-0.008552171664757337,-0.008552171664757337,-0.0028400959679952143,-0.003347558274902868
2612,-0.00940905845698656,-0.00940905845698656,-0.00045319268999065266,-0.0014292513312125284
2613,-0.010339952090860947,-0.010339952090860947,0.0019087473272524332,0.00042426381294282935
2614,-0.011341664347098605,-0.011341664347098605,0.0042295371154074425,0.002206381854817539
2615,-0.01235437685013953,-0.01235437685013953,0.006454590376896723,0.00396533935885674
2616,-0.013372235579137479,-0.013372235579137479,0.008611721495820089,0.0056236592766752
2617,-0.014470252938249845,-0.014470252938249845,0.010661320328304203,0.007140086667080283
2618,-0.01563211524985518,-0.01563211524985518,0.012629644164448952,0.00849464103150542
2619,-0.016806414887656645,-0.016806414887656645,0.014512310672213674,0.009685750570137633
2620,-0.017984122353948744,-0.017984122353948744,0.016272857129105638,0.010671299525672391
2621,-0.019127872799649018,-0.019127872799649018,0.017956279241332637,0.011495531757223162
2622,-0.020244180747272102,-0.020244180747272102,0.019474141918617606,0.012083129850928367
2623,-0.021192661040929737,-0.021192661040929737,0.020878491261320298,0.012439381295140009
2624,-0.022109742344566693,-0.022109742344566693,0.02215724083688563,0.012606068110312412
2625,-0.022975911448350223,-0.022975911448350223,0.023342539711904677,0.012489054196645855
2626,-0.02368522191015077,-0.02368522191015077,0.024457220143085816,0.01218400852507936
2627,-0.02428236363145544,-0.02428236363145544,0.025460385221476773,0.01161897758634939
2628,-0.024774778932878525,-0.024774778932878525,0.02637720891489593,0.01085630773877699
2629,-0.025135759644102258,-0.025135759644102258,0.027219770473330605,0.00989345828820395
2630,-0.02537672323284656,-0.02537672323284656,0.027952394520143756,0.008728316136809843
2631,-0.02550923182323688,-0.02550923182323688,0.028593651253590594,0.00738617086997801
2632,-0.025503940462139083,-0.025503940462139083,0.029151145419494175,0.0058229799295830475
2633,-0.02534266396822316,-0.02534266396822316,0.029651643146824246,0.004183386941390161
2634,-0.025037687041956077,-0.025037687041956077,0.03009367774807918,0.0024482767584400075
2635,-0.024579607572880684,-0.024579607572880684,0.030482000812829386,0.0006584290477583696
2636,-0.02398239395132032,-0.02398239395132032,0.030774285304690372,-0.0011634875744921391
2637,-0.023280803267634716,-0.023280803267634716,0.03103605721548928,-0.0030048174335884567
2638,-0.022479728807823438,-0.022479728807823438,0.03129266447316468,-0.004845959444752022
2639,-0.021546239671675894,-0.021546239671675894,0.03145405062663835,-0.006667722062670411
2640,-0.020487473330208193,-0.020487473330208193,0.03155767489467949,-0.008458416344648853
2641,-0.019345920480493255,-0.019345920480493255,0.0315761548521383,-0.010106134911922757
2642,-0.01817555842085858,-0.01817555842085858,0.03157097578884543,-0.011648522244078741
2643,-0.01699270249156302,-0.01699270249156302,0.03148032756180125,-0.013073185634921821
2644,-0.015725230065703193,-0.015725230065703193,0.0312660113301457,-0.014355760045718619
2645,-0.014528569298057457,-0.014528569298057457,0.0309892515958591,-0.015384061849026775
2646,-0.01330746163057092,-0.01330746163057092,0.030613237874818813,-0.016203125217532373
2647,-0.01206600247573503,-0.01206600247573503,0.030154173029612225,-0.01684152878855906
2648,-0.010857192096728623,-0.010857192096728623,0.029613277675486396,-0.017276907551065056
2649,-0.009672331022137732,-0.009672331022137732,0.028940183799874616,-0.017445956417918913
2650,-0.008536369607586674,-0.008536369607586674,0.02814217863343604,-0.01743547091284886
2651,-0.007475824878543693,-0.007475824878543693,0.027237761948618107,-0.017166936150784302
2652,-0.006477146951878669,-0.006477146951878669,0.026178592942006,-0.016684937749636603
2653,-0.005620650335716059,-0.005620650335716059,0.02501424094949396,-0.016026912385127098
2654,-0.004847055947256286,-0.004847055947256286,0.023710865476071014,-0.015166880591789432
2655,-0.004177035239800088,-0.004177035239800088,0.02229848843505791,-0.014085110101752046
2656,-0.003635346029061399,-0.003635346029061399,0.020783713387707382,-0.012864891626693336
2657,-0.003200534397818423,-0.003200534397818423,0.019204969464818485,-0.011502883943849932
2658,-0.0029345134004600394,-0.0029345134004600394,0.01748918234843998,-0.010021356460644048
2659,-0.002791892692119337,-0.002791892692119337,0.01570784449165052,-0.008376406199413157
2660,-0.0027893183031953797,-0.0027893183031953797,0.013866064001942255,-0.006639017473270951
2661,-0.002907467783283723,-0.002907467783283723,0.011958214765941548,-0.004815149233200696
2662,-0.003135005328810118,-0.003135005328810118,0.010037915636320158,-0.002959880354950901
